record_id,dataset,mix_id,mix_family,ref,temp_source,curing_type,curing_C,WC,cement,fly_ash,SCM_other,binder,Sa,RH,age_day,time_h,M_NS,t_eq,DD,f_c,fck,peakT,peak_day,maturity_provisional
370,lit503,FRC-20 °C,FRC,"Choi et al., 2016",ambient,,20.0,0.795,150.0,45.0,0.0,195.0,40.0,95.0,14.0,336.0,10080.0,336.0,280.0,8.0,,,,False
371,lit503,FRC-20 °C,FRC,"Choi et al., 2016",ambient,,20.0,0.795,150.0,45.0,0.0,195.0,40.0,95.0,28.0,672.0,20160.0,672.0,560.0,9.26,,,,False
372,lit503,FRC-35 °C,FRC,"Choi et al., 2016",ambient,,35.0,0.795,150.0,45.0,0.0,195.0,40.0,95.0,3.0,72.0,3240.0,154.71846713711412,105.0,6.22,,,,False
373,lit503,FRC-35 °C,FRC,"Choi et al., 2016",ambient,,35.0,0.795,150.0,45.0,0.0,195.0,40.0,95.0,5.0,120.0,5400.0,257.8641118951902,175.0,7.8,,,,False
374,lit503,FRC-35 °C,FRC,"Choi et al., 2016",ambient,,35.0,0.795,150.0,45.0,0.0,195.0,40.0,95.0,7.0,168.0,7560.0,361.00975665326627,245.0,8.3,,,,False
375,lit503,FRC-35 °C,FRC,"Choi et al., 2016",ambient,,35.0,0.795,150.0,45.0,0.0,195.0,40.0,95.0,14.0,336.0,15120.0,722.0195133065325,490.0,10.0,,,,False
376,lit503,FRC-35 °C,FRC,"Choi et al., 2016",ambient,,35.0,0.795,150.0,45.0,0.0,195.0,40.0,95.0,28.0,672.0,30240.0,1444.039026613065,980.0,12.4,,,,False
377,lit503,Ref-Nurse-Saul-20 °C,Ref-Nurse-Saul,"Lee et al.,2017",ambient,,20.0,0.45,380.0,0.0,0.0,380.0,47.0,95.0,1.0,24.0,720.0,24.0,20.0,14.0,,,,False
378,lit503,Ref-Nurse-Saul-20 °C,Ref-Nurse-Saul,"Lee et al.,2017",ambient,,20.0,0.45,380.0,0.0,0.0,380.0,47.0,95.0,3.0,72.0,2160.0,72.0,60.0,24.6,,,,False
379,lit503,Ref-Nurse-Saul-20 °C,Ref-Nurse-Saul,"Lee et al.,2017",ambient,,20.0,0.45,380.0,0.0,0.0,380.0,47.0,95.0,7.0,168.0,5040.0,168.0,140.0,32.0,,,,False
380,lit503,Ref-Arrhenius-30 °C,Ref-Arrhenius,"Lee et al.,2017",ambient,,30.0,0.45,380.0,0.0,0.0,380.0,47.0,95.0,1.0,24.0,960.0,40.302984740633946,30.0,18.3,,,,False
381,lit503,Ref-Arrhenius-30 °C,Ref-Arrhenius,"Lee et al.,2017",ambient,,30.0,0.45,380.0,0.0,0.0,380.0,47.0,95.0,3.0,72.0,2880.0,120.90895422190184,90.0,29.0,,,,False
382,lit503,Ref-Arrhenius-30 °C,Ref-Arrhenius,"Lee et al.,2017",ambient,,30.0,0.45,380.0,0.0,0.0,380.0,47.0,95.0,7.0,168.0,6720.0,282.1208931844376,210.0,36.5,,,,False
383,lit503,Freiesleben–Hansen Model (τ = 2 days),Freiesleben–Hansen Model (τ = 2 days),"Lee et al.,2017",ambient,,20.0,0.45,380.0,0.0,0.0,380.0,47.0,95.0,1.0,24.0,720.0,24.0,20.0,13.2,,,,False
384,lit503,Freiesleben–Hansen Model (τ = 2 days),Freiesleben–Hansen Model (τ = 2 days),"Lee et al.,2017",ambient,,20.0,0.45,380.0,0.0,0.0,380.0,47.0,95.0,3.0,72.0,2160.0,72.0,60.0,24.0,,,,False
385,lit503,Freiesleben–Hansen Model (τ = 2 days),Freiesleben–Hansen Model (τ = 2 days),"Lee et al.,2017",ambient,,20.0,0.45,380.0,0.0,0.0,380.0,47.0,95.0,7.0,168.0,5040.0,168.0,140.0,31.7,,,,False
386,lit503,ICC-No 1 (insulated),ICC-No 1 (insulated),"Lee et al., 2004",ambient,,2.0,0.512,354.0,0.0,0.0,354.0,45.0,95.0,7.0,168.0,2016.0,60.09600207766,14.0,10.6,,,,False
387,lit503,ICC-No 1 (insulated),ICC-No 1 (insulated),"Lee et al., 2004",ambient,,2.0,0.512,354.0,0.0,0.0,354.0,45.0,95.0,10.0,240.0,2880.0,85.8514315395143,20.0,15.2,,,,False
388,lit503,ICC-No 1 (insulated),ICC-No 1 (insulated),"Lee et al., 2004",ambient,,2.0,0.512,354.0,0.0,0.0,354.0,45.0,95.0,13.0,312.0,3744.0,111.60686100136859,26.0,18.3,,,,False
389,lit503,ICC-No 1 (insulated),ICC-No 1 (insulated),"Lee et al., 2004",ambient,,2.0,0.512,354.0,0.0,0.0,354.0,45.0,95.0,16.0,384.0,4608.0,137.36229046322288,32.0,20.3,,,,False
390,lit503,ICC-No 1 (insulated),ICC-No 1 (insulated),"Lee et al., 2004",ambient,,2.0,0.512,354.0,0.0,0.0,354.0,45.0,95.0,28.0,672.0,8064.0,240.38400831064,56.0,20.6,,,,False
391,lit503,OCC-No 1 (non-covered),OCC-No 1 (non-covered),"Lee et al., 2004",ambient,,2.0,0.512,354.0,0.0,0.0,354.0,45.0,95.0,7.0,168.0,2016.0,60.09600207766,14.0,10.4,,,,False
392,lit503,OCC-No 1 (non-covered),OCC-No 1 (non-covered),"Lee et al., 2004",ambient,,2.0,0.512,354.0,0.0,0.0,354.0,45.0,95.0,10.0,240.0,2880.0,85.8514315395143,20.0,11.6,,,,False
393,lit503,OCC-No 1 (non-covered),OCC-No 1 (non-covered),"Lee et al., 2004",ambient,,2.0,0.512,354.0,0.0,0.0,354.0,45.0,95.0,13.0,312.0,3744.0,111.60686100136859,26.0,12.7,,,,False
394,lit503,OCC-No 1 (non-covered),OCC-No 1 (non-covered),"Lee et al., 2004",ambient,,2.0,0.512,354.0,0.0,0.0,354.0,45.0,95.0,16.0,384.0,4608.0,137.36229046322288,32.0,15.4,,,,False
395,lit503,OCC-No 1 (non-covered),OCC-No 1 (non-covered),"Lee et al., 2004",ambient,,2.0,0.512,354.0,0.0,0.0,354.0,45.0,95.0,28.0,672.0,8064.0,240.38400831064,56.0,17.1,,,,False
396,lit503,ICC-No 4 (0.5 °C),ICC-No 4 (0.5 °C),"Lee et al., 2004",ambient,,0.5,0.512,354.0,0.0,0.0,354.0,45.0,95.0,7.0,168.0,1764.0,54.82631579723054,3.5,3.8,,,,False
397,lit503,ICC-No 4 (0.5 °C),ICC-No 4 (0.5 °C),"Lee et al., 2004",ambient,,0.5,0.512,354.0,0.0,0.0,354.0,45.0,95.0,10.0,240.0,2520.0,78.32330828175792,5.0,7.3,,,,False
398,lit503,ICC-No 4 (0.5 °C),ICC-No 4 (0.5 °C),"Lee et al., 2004",ambient,,0.5,0.512,354.0,0.0,0.0,354.0,45.0,95.0,13.0,312.0,3276.0,101.8203007662853,6.5,13.1,,,,False
399,lit503,ICC-No 4 (0.5 °C),ICC-No 4 (0.5 °C),"Lee et al., 2004",ambient,,0.5,0.512,354.0,0.0,0.0,354.0,45.0,95.0,16.0,384.0,4032.0,125.31729325081267,8.0,14.7,,,,False
400,lit503,ICC-No 4 (0.5 °C),ICC-No 4 (0.5 °C),"Lee et al., 2004",ambient,,0.5,0.512,354.0,0.0,0.0,354.0,45.0,95.0,28.0,672.0,7056.0,219.30526318892217,14.0,17.1,,,,False
401,lit503,OCC-No 4 (0.5 °C),OCC-No 4 (0.5 °C),"Lee et al., 2004",ambient,,0.5,0.512,354.0,0.0,0.0,354.0,45.0,95.0,7.0,168.0,1764.0,54.82631579723054,3.5,2.1,,,,False
402,lit503,OCC-No 4 (0.5 °C),OCC-No 4 (0.5 °C),"Lee et al., 2004",ambient,,0.5,0.512,354.0,0.0,0.0,354.0,45.0,95.0,10.0,240.0,2520.0,78.32330828175792,5.0,4.9,,,,False
403,lit503,OCC-No 4 (0.5 °C),OCC-No 4 (0.5 °C),"Lee et al., 2004",ambient,,0.5,0.512,354.0,0.0,0.0,354.0,45.0,95.0,13.0,312.0,3276.0,101.8203007662853,6.5,5.2,,,,False
404,lit503,OCC-No 4 (0.5 °C),OCC-No 4 (0.5 °C),"Lee et al., 2004",ambient,,0.5,0.512,354.0,0.0,0.0,354.0,45.0,95.0,16.0,384.0,4032.0,125.31729325081267,8.0,7.9,,,,False
405,lit503,OCC-No 4 (0.5 °C),OCC-No 4 (0.5 °C),"Lee et al., 2004",ambient,,0.5,0.512,354.0,0.0,0.0,354.0,45.0,95.0,28.0,672.0,7056.0,219.30526318892217,14.0,10.6,,,,False
406,lit503,HSC-25-5,HSC,"Kim et l., 1996",ambient,,5.0,0.25,560.0,0.0,0.0,560.0,45.0,95.0,1.0,24.0,360.0,10.284210424993706,5.0,20.1,,,,False
407,lit503,HSC-25-5,HSC,"Kim et l., 1996",ambient,,5.0,0.25,560.0,0.0,0.0,560.0,45.0,95.0,3.0,72.0,1080.0,30.852631274981118,15.0,31.8,,,,False
408,lit503,HSC-25-5,HSC,"Kim et l., 1996",ambient,,5.0,0.25,560.0,0.0,0.0,560.0,45.0,95.0,7.0,168.0,2520.0,71.98947297495594,35.0,45.2,,,,False
409,lit503,HSC-25-5,HSC,"Kim et l., 1996",ambient,,5.0,0.25,560.0,0.0,0.0,560.0,45.0,95.0,14.0,336.0,5040.0,143.9789459499119,70.0,53.6,,,,False
410,lit503,HSC-25-5,HSC,"Kim et l., 1996",ambient,,5.0,0.25,560.0,0.0,0.0,560.0,45.0,95.0,28.0,672.0,10080.0,287.9578918998238,140.0,62.4,,,,False
411,lit503,HSC-25-20,HSC,"Kim et l., 1996",ambient,,20.0,0.25,560.0,0.0,0.0,560.0,45.0,95.0,1.0,24.0,720.0,24.0,20.0,29.4,,,,False
412,lit503,HSC-25-20,HSC,"Kim et l., 1996",ambient,,20.0,0.25,560.0,0.0,0.0,560.0,45.0,95.0,3.0,72.0,2160.0,72.0,60.0,46.8,,,,False
413,lit503,HSC-25-20,HSC,"Kim et l., 1996",ambient,,20.0,0.25,560.0,0.0,0.0,560.0,45.0,95.0,7.0,168.0,5040.0,168.0,140.0,63.3,,,,False
414,lit503,HSC-25-20,HSC,"Kim et l., 1996",ambient,,20.0,0.25,560.0,0.0,0.0,560.0,45.0,95.0,14.0,336.0,10080.0,336.0,280.0,71.6,,,,False
415,lit503,HSC-25-20,HSC,"Kim et l., 1996",ambient,,20.0,0.25,560.0,0.0,0.0,560.0,45.0,95.0,28.0,672.0,20160.0,672.0,560.0,82.1,,,,False
416,lit503,HSC-25-40,HSC,"Kim et l., 1996",ambient,,40.0,0.25,560.0,0.0,0.0,560.0,45.0,95.0,1.0,24.0,1200.0,65.47643466734098,40.0,40.3,,,,False
417,lit503,HSC-25-40,HSC,"Kim et l., 1996",ambient,,40.0,0.25,560.0,0.0,0.0,560.0,45.0,95.0,3.0,72.0,3600.0,196.42930400202295,120.0,58.7,,,,False
418,lit503,HSC-25-40,HSC,"Kim et l., 1996",ambient,,40.0,0.25,560.0,0.0,0.0,560.0,45.0,95.0,7.0,168.0,8400.0,458.3350426713869,280.0,74.5,,,,False
419,lit503,HSC-25-40,HSC,"Kim et l., 1996",ambient,,40.0,0.25,560.0,0.0,0.0,560.0,45.0,95.0,14.0,336.0,16800.0,916.6700853427737,560.0,81.4,,,,False
420,lit503,HSC-25-40,HSC,"Kim et l., 1996",ambient,,40.0,0.25,560.0,0.0,0.0,560.0,45.0,95.0,28.0,672.0,33600.0,1833.3401706855475,1120.0,86.2,,,,False
421,lit503,HSC-30-5,HSC,"Nam et al., 1997",ambient,,5.0,0.3,515.0,0.0,0.0,515.0,45.0,95.0,1.0,24.0,360.0,10.284210424993706,5.0,23.5,,,,False
422,lit503,HSC-30-5,HSC,"Nam et al., 1997",ambient,,5.0,0.3,515.0,0.0,0.0,515.0,45.0,95.0,3.0,72.0,1080.0,30.852631274981118,15.0,35.6,,,,False
423,lit503,HSC-30-5,HSC,"Nam et al., 1997",ambient,,5.0,0.3,515.0,0.0,0.0,515.0,45.0,95.0,7.0,168.0,2520.0,71.98947297495594,35.0,50.4,,,,False
424,lit503,HSC-30-5,HSC,"Nam et al., 1997",ambient,,5.0,0.3,515.0,0.0,0.0,515.0,45.0,95.0,14.0,336.0,5040.0,143.9789459499119,70.0,61.8,,,,False
425,lit503,HSC-30-5,HSC,"Nam et al., 1997",ambient,,5.0,0.3,515.0,0.0,0.0,515.0,45.0,95.0,28.0,672.0,10080.0,287.9578918998238,140.0,69.2,,,,False
426,lit503,HSC-30-20,HSC,"Nam et al., 1997",ambient,,20.0,0.3,515.0,0.0,0.0,515.0,45.0,95.0,1.0,24.0,720.0,24.0,20.0,29.2,,,,False
427,lit503,HSC-30-20,HSC,"Nam et al., 1997",ambient,,20.0,0.3,515.0,0.0,0.0,515.0,45.0,95.0,3.0,72.0,2160.0,72.0,60.0,46.7,,,,False
428,lit503,HSC-30-20,HSC,"Nam et al., 1997",ambient,,20.0,0.3,515.0,0.0,0.0,515.0,45.0,95.0,7.0,168.0,5040.0,168.0,140.0,62.3,,,,False
429,lit503,HSC-30-20,HSC,"Nam et al., 1997",ambient,,20.0,0.3,515.0,0.0,0.0,515.0,45.0,95.0,14.0,336.0,10080.0,336.0,280.0,73.6,,,,False
430,lit503,HSC-30-20,HSC,"Nam et al., 1997",ambient,,20.0,0.3,515.0,0.0,0.0,515.0,45.0,95.0,28.0,672.0,20160.0,672.0,560.0,81.8,,,,False
431,lit503,HSC-30-40,HSC,"Nam et al., 1997",ambient,,40.0,0.3,515.0,0.0,0.0,515.0,45.0,95.0,1.0,24.0,1200.0,65.47643466734098,40.0,40.7,,,,False
432,lit503,HSC-30-40,HSC,"Nam et al., 1997",ambient,,40.0,0.3,515.0,0.0,0.0,515.0,45.0,95.0,3.0,72.0,3600.0,196.42930400202295,120.0,59.5,,,,False
433,lit503,HSC-30-40,HSC,"Nam et al., 1997",ambient,,40.0,0.3,515.0,0.0,0.0,515.0,45.0,95.0,7.0,168.0,8400.0,458.3350426713869,280.0,75.4,,,,False
434,lit503,HSC-30-40,HSC,"Nam et al., 1997",ambient,,40.0,0.3,515.0,0.0,0.0,515.0,45.0,95.0,14.0,336.0,16800.0,916.6700853427737,560.0,83.7,,,,False
435,lit503,HSC-30-40,HSC,"Nam et al., 1997",ambient,,40.0,0.3,515.0,0.0,0.0,515.0,45.0,95.0,28.0,672.0,33600.0,1833.3401706855475,1120.0,88.9,,,,False
436,lit503,OPC-5,OPC,"Kim et al., 1999",ambient,,5.0,0.45,370.0,0.0,0.0,370.0,47.0,95.0,1.0,24.0,360.0,10.284210424993706,5.0,11.8,,,,False
437,lit503,OPC-5,OPC,"Kim et al., 1999",ambient,,5.0,0.45,370.0,0.0,0.0,370.0,47.0,95.0,3.0,72.0,1080.0,30.852631274981118,15.0,20.3,,,,False
438,lit503,OPC-5,OPC,"Kim et al., 1999",ambient,,5.0,0.45,370.0,0.0,0.0,370.0,47.0,95.0,7.0,168.0,2520.0,71.98947297495594,35.0,27.5,,,,False
439,lit503,OPC-20,OPC,"Kim et al., 1999",ambient,,20.0,0.45,370.0,0.0,0.0,370.0,47.0,95.0,1.0,24.0,720.0,24.0,20.0,17.9,,,,False
440,lit503,OPC-20,OPC,"Kim et al., 1999",ambient,,20.0,0.45,370.0,0.0,0.0,370.0,47.0,95.0,3.0,72.0,2160.0,72.0,60.0,27.5,,,,False
441,lit503,OPC-20,OPC,"Kim et al., 1999",ambient,,20.0,0.45,370.0,0.0,0.0,370.0,47.0,95.0,7.0,168.0,5040.0,168.0,140.0,35.7,,,,False
442,lit503,OPC-40,OPC,"Kim et al., 1999",ambient,,40.0,0.45,370.0,0.0,0.0,370.0,47.0,95.0,1.0,24.0,1200.0,65.47643466734098,40.0,25.6,,,,False
443,lit503,OPC-40,OPC,"Kim et al., 1999",ambient,,40.0,0.45,370.0,0.0,0.0,370.0,47.0,95.0,3.0,72.0,3600.0,196.42930400202295,120.0,36.9,,,,False
444,lit503,OPC-40,OPC,"Kim et al., 1999",ambient,,40.0,0.45,370.0,0.0,0.0,370.0,47.0,95.0,7.0,168.0,8400.0,458.3350426713869,280.0,44.6,,,,False
445,lit503,FA20-20,FA20,"Kim et al., 1999",ambient,,20.0,0.45,296.0,72.0,0.0,370.0,47.0,95.0,1.0,24.0,720.0,24.0,20.0,15.2,,,,False
446,lit503,FA20-20,FA20,"Kim et al., 1999",ambient,,20.0,0.45,296.0,72.0,0.0,370.0,47.0,95.0,3.0,72.0,2160.0,72.0,60.0,25.1,,,,False
447,lit503,FA20-20,FA20,"Kim et al., 1999",ambient,,20.0,0.45,296.0,72.0,0.0,370.0,47.0,95.0,7.0,168.0,5040.0,168.0,140.0,33.8,,,,False
448,lit503,BFS30-20,BFS30,"Kim et al., 1999",ambient,,20.0,0.45,259.0,0.0,111.0,370.0,47.0,95.0,1.0,24.0,720.0,24.0,20.0,16.5,,,,False
449,lit503,BFS30-20,BFS30,"Kim et al., 1999",ambient,,20.0,0.45,259.0,0.0,111.0,370.0,47.0,95.0,3.0,72.0,2160.0,72.0,60.0,26.7,,,,False
450,lit503,BFS30-20,BFS30,"Kim et al., 1999",ambient,,20.0,0.45,259.0,0.0,111.0,370.0,47.0,95.0,7.0,168.0,5040.0,168.0,140.0,34.5,,,,False
451,lit503,FA20 + BFS30-20,FA20 + BFS30,"Kim et al., 1999",ambient,,20.0,0.45,222.0,74.0,111.0,407.0,47.0,95.0,1.0,24.0,720.0,24.0,20.0,14.6,,,,False
452,lit503,FA20 + BFS30-20,FA20 + BFS30,"Kim et al., 1999",ambient,,20.0,0.45,222.0,74.0,111.0,407.0,47.0,95.0,3.0,72.0,2160.0,72.0,60.0,23.3,,,,False
453,lit503,FA20 + BFS30-20,FA20 + BFS30,"Kim et al., 1999",ambient,,20.0,0.45,222.0,74.0,111.0,407.0,47.0,95.0,7.0,168.0,5040.0,168.0,140.0,31.1,,,,False
454,lit503,OPC-5,OPC,"Kim et al., 1995",ambient,,5.0,0.5,360.0,0.0,0.0,360.0,46.0,95.0,1.0,24.0,360.0,10.284210424993706,5.0,10.5,,,,False
455,lit503,OPC-5,OPC,"Kim et al., 1995",ambient,,5.0,0.5,360.0,0.0,0.0,360.0,46.0,95.0,3.0,72.0,1080.0,30.852631274981118,15.0,18.6,,,,False
456,lit503,OPC-5,OPC,"Kim et al., 1995",ambient,,5.0,0.5,360.0,0.0,0.0,360.0,46.0,95.0,7.0,168.0,2520.0,71.98947297495594,35.0,24.8,,,,False
457,lit503,OPC-5,OPC,"Kim et al., 1995",ambient,,5.0,0.5,360.0,0.0,0.0,360.0,46.0,95.0,14.0,336.0,5040.0,143.9789459499119,70.0,31.2,,,,False
458,lit503,OPC-5,OPC,"Kim et al., 1995",ambient,,5.0,0.5,360.0,0.0,0.0,360.0,46.0,95.0,28.0,672.0,10080.0,287.9578918998238,140.0,36.5,,,,False
459,lit503,OPC-20,OPC,"Kim et al., 1995",ambient,,20.0,0.5,360.0,0.0,0.0,360.0,46.0,95.0,1.0,24.0,720.0,24.0,20.0,15.2,,,,False
460,lit503,OPC-20,OPC,"Kim et al., 1995",ambient,,20.0,0.5,360.0,0.0,0.0,360.0,46.0,95.0,3.0,72.0,2160.0,72.0,60.0,25.7,,,,False
461,lit503,OPC-20,OPC,"Kim et al., 1995",ambient,,20.0,0.5,360.0,0.0,0.0,360.0,46.0,95.0,7.0,168.0,5040.0,168.0,140.0,32.9,,,,False
462,lit503,OPC-20,OPC,"Kim et al., 1995",ambient,,20.0,0.5,360.0,0.0,0.0,360.0,46.0,95.0,14.0,336.0,10080.0,336.0,280.0,38.7,,,,False
463,lit503,OPC-20,OPC,"Kim et al., 1995",ambient,,20.0,0.5,360.0,0.0,0.0,360.0,46.0,95.0,28.0,672.0,20160.0,672.0,560.0,42.8,,,,False
464,lit503,OPC-40,OPC,"Kim et al., 1995",ambient,,40.0,0.5,360.0,0.0,0.0,360.0,46.0,95.0,1.0,24.0,1200.0,65.47643466734098,40.0,21.6,,,,False
465,lit503,OPC-40,OPC,"Kim et al., 1995",ambient,,40.0,0.5,360.0,0.0,0.0,360.0,46.0,95.0,3.0,72.0,3600.0,196.42930400202295,120.0,31.8,,,,False
466,lit503,OPC-40,OPC,"Kim et al., 1995",ambient,,40.0,0.5,360.0,0.0,0.0,360.0,46.0,95.0,7.0,168.0,8400.0,458.3350426713869,280.0,40.9,,,,False
467,lit503,OPC-40,OPC,"Kim et al., 1995",ambient,,40.0,0.5,360.0,0.0,0.0,360.0,46.0,95.0,14.0,336.0,16800.0,916.6700853427737,560.0,46.2,,,,False
468,lit503,OPC-40,OPC,"Kim et al., 1995",ambient,,40.0,0.5,360.0,0.0,0.0,360.0,46.0,95.0,28.0,672.0,33600.0,1833.3401706855475,1120.0,49.8,,,,False
469,lit503,OPC-5,OPC,"Khil et al.,1998",ambient,,5.0,0.45,370.0,0.0,0.0,370.0,47.0,95.0,1.0,24.0,360.0,10.284210424993706,5.0,12.4,,,,False
470,lit503,OPC-5,OPC,"Khil et al.,1998",ambient,,5.0,0.45,370.0,0.0,0.0,370.0,47.0,95.0,3.0,72.0,1080.0,30.852631274981118,15.0,19.6,,,,False
471,lit503,OPC-5,OPC,"Khil et al.,1998",ambient,,5.0,0.45,370.0,0.0,0.0,370.0,47.0,95.0,7.0,168.0,2520.0,71.98947297495594,35.0,27.2,,,,False
472,lit503,OPC-20,OPC,"Khil et al.,1998",ambient,,20.0,0.45,370.0,0.0,0.0,370.0,47.0,95.0,1.0,24.0,720.0,24.0,20.0,17.5,,,,False
473,lit503,OPC-20,OPC,"Khil et al.,1998",ambient,,20.0,0.45,370.0,0.0,0.0,370.0,47.0,95.0,3.0,72.0,2160.0,72.0,60.0,27.8,,,,False
474,lit503,OPC-20,OPC,"Khil et al.,1998",ambient,,20.0,0.45,370.0,0.0,0.0,370.0,47.0,95.0,7.0,168.0,5040.0,168.0,140.0,35.6,,,,False
475,lit503,OPC-40,OPC,"Khil et al.,1998",ambient,,40.0,0.45,370.0,0.0,0.0,370.0,47.0,95.0,1.0,24.0,1200.0,65.47643466734098,40.0,24.3,,,,False
476,lit503,OPC-40,OPC,"Khil et al.,1998",ambient,,40.0,0.45,370.0,0.0,0.0,370.0,47.0,95.0,3.0,72.0,3600.0,196.42930400202295,120.0,34.9,,,,False
477,lit503,OPC-40,OPC,"Khil et al.,1998",ambient,,40.0,0.45,370.0,0.0,0.0,370.0,47.0,95.0,7.0,168.0,8400.0,458.3350426713869,280.0,42.7,,,,False
478,lit503,FA20-20,FA20,"Khil et al.,1998",ambient,,20.0,0.45,296.0,72.0,0.0,370.0,47.0,95.0,1.0,24.0,720.0,24.0,20.0,14.3,,,,False
479,lit503,FA20-20,FA20,"Khil et al.,1998",ambient,,20.0,0.45,296.0,72.0,0.0,370.0,47.0,95.0,3.0,72.0,2160.0,72.0,60.0,24.5,,,,False
480,lit503,FA20-20,FA20,"Khil et al.,1998",ambient,,20.0,0.45,296.0,72.0,0.0,370.0,47.0,95.0,7.0,168.0,5040.0,168.0,140.0,33.1,,,,False
481,lit503,BFS30-20,BFS30,"Khil et al.,1998",ambient,,20.0,0.45,259.0,0.0,111.0,370.0,47.0,95.0,1.0,24.0,720.0,24.0,20.0,15.8,,,,False
482,lit503,BFS30-20,BFS30,"Khil et al.,1998",ambient,,20.0,0.45,259.0,0.0,111.0,370.0,47.0,95.0,3.0,72.0,2160.0,72.0,60.0,26.1,,,,False
483,lit503,BFS30-20,BFS30,"Khil et al.,1998",ambient,,20.0,0.45,259.0,0.0,111.0,370.0,47.0,95.0,7.0,168.0,5040.0,168.0,140.0,34.0,,,,False
484,lit503,FA20 + BFS30-20,FA20 + BFS30,"Khil et al.,1998",ambient,,20.0,0.45,222.0,74.0,111.0,407.0,47.0,95.0,1.0,24.0,720.0,24.0,20.0,13.6,,,,False
485,lit503,FA20 + BFS30-20,FA20 + BFS30,"Khil et al.,1998",ambient,,20.0,0.45,222.0,74.0,111.0,407.0,47.0,95.0,3.0,72.0,2160.0,72.0,60.0,22.4,,,,False
486,lit503,FA20 + BFS30-20,FA20 + BFS30,"Khil et al.,1998",ambient,,20.0,0.45,222.0,74.0,111.0,407.0,47.0,95.0,7.0,168.0,5040.0,168.0,140.0,30.9,,,,False
487,lit503,W/C 0.30 – 10 °C,W/C 0.30,"Han et al.,1998",ambient,,10.0,0.3,500.0,0.0,0.0,500.0,46.0,95.0,1.0,24.0,480.0,13.777922554035577,10.0,18.5,,,,False
488,lit503,W/C 0.30 – 10 °C,W/C 0.30,"Han et al.,1998",ambient,,10.0,0.3,500.0,0.0,0.0,500.0,46.0,95.0,3.0,72.0,1440.0,41.33376766210673,30.0,28.9,,,,False
489,lit503,W/C 0.30 – 10 °C,W/C 0.30,"Han et al.,1998",ambient,,10.0,0.3,500.0,0.0,0.0,500.0,46.0,95.0,7.0,168.0,3360.0,96.44545787824903,70.0,40.7,,,,False
490,lit503,W/C 0.30 – 30 °C,W/C 0.30,"Han et al.,1998",ambient,,30.0,0.3,500.0,0.0,0.0,500.0,46.0,95.0,1.0,24.0,960.0,40.302984740633946,30.0,25.6,,,,False
491,lit503,W/C 0.30 – 30 °C,W/C 0.30,"Han et al.,1998",ambient,,30.0,0.3,500.0,0.0,0.0,500.0,46.0,95.0,3.0,72.0,2880.0,120.90895422190184,90.0,36.8,,,,False
492,lit503,W/C 0.30 – 30 °C,W/C 0.30,"Han et al.,1998",ambient,,30.0,0.3,500.0,0.0,0.0,500.0,46.0,95.0,7.0,168.0,6720.0,282.1208931844376,210.0,47.5,,,,False
493,lit503,W/C 0.45 – 10 °C,W/C 0.45,"Han et al.,1998",ambient,,10.0,0.45,370.0,0.0,0.0,370.0,47.0,95.0,1.0,24.0,480.0,13.777922554035577,10.0,12.8,,,,False
494,lit503,W/C 0.45 – 10 °C,W/C 0.45,"Han et al.,1998",ambient,,10.0,0.45,370.0,0.0,0.0,370.0,47.0,95.0,3.0,72.0,1440.0,41.33376766210673,30.0,20.3,,,,False
495,lit503,W/C 0.45 – 10 °C,W/C 0.45,"Han et al.,1998",ambient,,10.0,0.45,370.0,0.0,0.0,370.0,47.0,95.0,7.0,168.0,3360.0,96.44545787824903,70.0,28.4,,,,False
496,lit503,W/C 0.45 – 30 °C,W/C 0.45,"Han et al.,1998",ambient,,30.0,0.45,370.0,0.0,0.0,370.0,47.0,95.0,1.0,24.0,960.0,40.302984740633946,30.0,18.6,,,,False
497,lit503,W/C 0.45 – 30 °C,W/C 0.45,"Han et al.,1998",ambient,,30.0,0.45,370.0,0.0,0.0,370.0,47.0,95.0,3.0,72.0,2880.0,120.90895422190184,90.0,29.5,,,,False
498,lit503,W/C 0.45 – 30 °C,W/C 0.45,"Han et al.,1998",ambient,,30.0,0.45,370.0,0.0,0.0,370.0,47.0,95.0,7.0,168.0,6720.0,282.1208931844376,210.0,38.2,,,,False
499,lit503,W/C 0.60 – 10 °C,W/C 0.60,"Han et al.,1998",ambient,,10.0,0.6,300.0,0.0,0.0,300.0,48.0,95.0,1.0,24.0,480.0,13.777922554035577,10.0,9.7,,,,False
500,lit503,W/C 0.60 – 10 °C,W/C 0.60,"Han et al.,1998",ambient,,10.0,0.6,300.0,0.0,0.0,300.0,48.0,95.0,3.0,72.0,1440.0,41.33376766210673,30.0,14.8,,,,False
501,lit503,W/C 0.60 – 10 °C,W/C 0.60,"Han et al.,1998",ambient,,10.0,0.6,300.0,0.0,0.0,300.0,48.0,95.0,7.0,168.0,3360.0,96.44545787824903,70.0,21.3,,,,False
502,lit503,W/C 0.60 – 30 °C,W/C 0.60,"Han et al.,1998",ambient,,30.0,0.6,300.0,0.0,0.0,300.0,48.0,95.0,1.0,24.0,960.0,40.302984740633946,30.0,14.3,,,,False
